Date,Year,Month,Day of Week,Season,Temperature (°C),Climate Type,Humidity (%),Wind Speed (km/h),Rainfall (mm),Holiday,Population Density (people/sq.km),Industrial Activity Index,Residential-Commercial Power Ratio (%),Air Quality Index (AQI),Solar Radiation (W/m²),Power Consumption (MW)
11/29/22 2:31,2022,11,Tuesday,Autumn,11.8,Clear,28.6,1.3,76.4,No,22879.4,41.5,82.6,407.7,880.2,3468.7
11/30/22 2:31,2022,11,Wednesday,Autumn,29.2,Rainy,72.8,20.3,5,Yes,13107.4,23.9,71,61.2,376.5,4257.6
12/1/22 2:31,2022,12,Thursday,Winter,20.1,Rainy,86.9,29.4,152.7,No,22593.2,95.4,79.2,215.9,523.2,3521.2
12/2/22 2:31,2022,12,Friday,Winter,20.7,Clear,77.5,4.8,183,No,21454.2,63.6,73.7,161.2,567.8,3799.8
12/3/22 2:31,2022,12,Saturday,Winter,22.4,Clear,61.9,8.9,47.6,No,21156.9,59.7,62,483.9,260.5,4321.4
12/4/22 2:31,2022,12,Sunday,Winter,31.7,Cloudy,23.6,13.1,85.8,No,26520.9,99.7,81.6,168.9,497.6,4132.6
12/5/22 2:31,2022,12,Monday,Winter,21.7,Rainy,94.7,8.7,24.4,No,13677.9,61.2,82.9,474.5,867.7,4734.8
12/6/22 2:31,2022,12,Tuesday,Winter,35.6,Cloudy,76.4,15.7,91.4,No,25031.3,64.6,86.5,471.9,172.5,4776.7
12/7/22 2:31,2022,12,Wednesday,Winter,24.2,Clear,79.7,22.4,26.7,No,25218.5,4.5,76.2,427.7,930.5,4423.6
12/8/22 2:31,2022,12,Thursday,Winter,12.4,Rainy,83.6,27.4,104.7,No,24452.9,85.9,80.2,94.1,884,3384.1
12/9/22 2:31,2022,12,Friday,Winter,37.4,Cloudy,79.8,38.6,146.9,No,20119.4,97,73.1,50.9,870.2,4164.1
12/10/22 2:31,2022,12,Saturday,Winter,20,Cloudy,55.3,37.2,110.7,No,17910.8,96,69.6,407.2,278.7,3255
12/11/22 2:31,2022,12,Sunday,Winter,25.1,Cloudy,78.7,22.8,49,No,17893.5,22.1,72.4,429.5,535.9,4342.9
12/12/22 2:31,2022,12,Monday,Winter,34,Clear,70,29.4,70.8,No,24676.2,22.6,87.4,483,654.5,4458.4
12/13/22 2:31,2022,12,Tuesday,Winter,21.6,Clear,88.3,38,127.7,Yes,19957.9,36.6,64.9,148.3,190,3065.7
12/14/22 2:31,2022,12,Wednesday,Winter,12,Clear,84.2,3.3,118,No,16768.7,31,67.5,379.9,601.2,3784.5
12/15/22 2:31,2022,12,Thursday,Winter,23.1,Rainy,23.3,0.2,27.4,No,22509.4,30.6,78.2,283.6,856,4246.2
12/16/22 2:31,2022,12,Friday,Winter,43.1,Clear,50.3,1.2,169,Yes,26740.2,60.5,63.5,197.8,942.9,4287.1
12/17/22 2:31,2022,12,Saturday,Winter,32.5,Rainy,22.8,22.5,95,No,11230.2,80.6,86.8,322.8,350.5,3924.9
12/18/22 2:31,2022,12,Sunday,Winter,33.5,Cloudy,28.2,30.5,32.5,No,29442.7,93.7,61.4,296.7,359.9,4184.1
12/19/22 2:31,2022,12,Monday,Winter,32.1,Cloudy,68.1,14.7,24.6,No,11933,6.8,82.7,181.5,343.7,4871.1
12/20/22 2:31,2022,12,Tuesday,Winter,17,Clear,89.9,21.8,193.1,No,20234.8,27.8,71.2,170.8,238.1,3345.6
12/21/22 2:31,2022,12,Wednesday,Winter,24.6,Cloudy,29.6,20.7,56.3,No,21204.2,25.5,61.5,269,487.6,3833.3
12/22/22 2:31,2022,12,Thursday,Winter,36.3,Clear,56.1,3.8,181.7,No,12764.2,35.7,85.3,263.3,806,4390.6
12/23/22 2:31,2022,12,Friday,Winter,13.5,Rainy,92.9,12.9,82.1,No,28311.9,42.4,79.2,185.9,740.9,3938.2
12/24/22 2:31,2022,12,Saturday,Winter,19.7,Cloudy,85.1,0.8,77.2,No,19429.3,38.9,60.3,168.7,910.3,4436.2
12/25/22 2:31,2022,12,Sunday,Winter,19.7,Clear,61.6,4.4,140.2,No,12862.4,95.2,68,479.4,420.2,3809.8
12/26/22 2:31,2022,12,Monday,Winter,25.1,Cloudy,81.7,32.5,2,No,24232.2,43.7,70.6,438.1,615,4413.9
12/27/22 2:31,2022,12,Tuesday,Winter,44.3,Cloudy,61.8,33.2,67.6,No,23268.1,55.2,69.7,417.6,789.9,4832.2
12/28/22 2:31,2022,12,Wednesday,Winter,12.4,Clear,32.6,32.1,60.5,No,29257.3,74.9,75,146.4,908.4,3000.4
12/29/22 2:31,2022,12,Thursday,Winter,28.2,Cloudy,30,29.1,173.6,No,18830.3,72.5,75.8,135.2,884.6,3258
12/30/22 2:31,2022,12,Friday,Winter,16.3,Cloudy,35.1,31.7,105.8,No,15355.9,58.3,71.9,414.2,519,3000.8
12/31/22 2:31,2022,12,Saturday,Winter,44,Cloudy,48.1,26.8,72.9,No,11199.9,86.1,70,133.1,916.2,4778.1
1/1/23 2:31,2023,1,Sunday,Winter,14,Cloudy,94.4,26.8,53.2,No,24662.4,62.4,75.1,276.6,499.7,3840.8
1/2/23 2:31,2023,1,Monday,Winter,24.1,Rainy,84,26.7,118.1,No,22345.6,87.5,61,149.6,912.5,3921.6
1/3/23 2:31,2023,1,Tuesday,Winter,35.8,Cloudy,54.6,20.6,30.3,No,29452.2,30.3,79.4,220.1,799.3,4774.6
1/4/23 2:31,2023,1,Wednesday,Winter,34.7,Cloudy,59.4,14.5,49.2,Yes,24243.3,13.2,78.2,434.1,299.5,4290.5
1/5/23 2:31,2023,1,Thursday,Winter,24.8,Clear,41.2,29.2,58.7,No,28663.2,82,68.4,451.1,936.7,3774.5
1/6/23 2:31,2023,1,Friday,Winter,22.1,Rainy,76.3,11.9,121.6,No,29831.6,38.3,65.4,498.5,318.2,4023.1
1/7/23 2:31,2023,1,Saturday,Winter,23.9,Clear,84.2,21.7,74.7,No,18568.6,65.1,62.2,474.8,917.6,4230.5
1/8/23 2:31,2023,1,Sunday,Winter,19.2,Clear,39.1,17.3,101.2,No,13005.9,73.7,77.6,352.1,653.6,3501.1
1/9/23 2:31,2023,1,Monday,Winter,17.2,Clear,23.3,11.1,130.1,No,13917,32.7,77.1,244.3,700.6,3221.1
1/10/23 2:31,2023,1,Tuesday,Winter,26.9,Rainy,69.9,39,191.3,No,16367.5,50.5,76,76,198.4,3308.4
1/11/23 2:31,2023,1,Wednesday,Winter,19.4,Clear,65,10.4,153,No,20177.9,89.5,89.6,323.7,159.2,3648.1
1/12/23 2:31,2023,1,Thursday,Winter,20.1,Clear,52.2,12.4,81.1,No,12448.4,88,75.9,144.8,971.5,3872.1
1/13/23 2:31,2023,1,Friday,Winter,33,Clear,71.5,6.5,149.7,No,16034.4,74.9,81.7,432.6,403.2,4486.9
1/14/23 2:31,2023,1,Saturday,Winter,43.9,Cloudy,64,32.9,189.9,No,16155.9,76.3,63.4,297,859.9,4227.4
1/15/23 2:31,2023,1,Sunday,Winter,31.1,Clear,40,23.5,99.9,Yes,10081.7,89.8,69,380.1,734,3488.2
1/16/23 2:31,2023,1,Monday,Winter,12.7,Rainy,51.8,24.5,82.1,No,17083.4,73.6,68.3,353.1,643.7,3252
1/17/23 2:31,2023,1,Tuesday,Winter,12.6,Rainy,54.2,32.8,15.6,No,12323,34,77.3,206.3,716.7,3440.3
1/18/23 2:31,2023,1,Wednesday,Winter,43.3,Cloudy,90.4,13.7,178.5,Yes,18594.2,12.1,69.9,391.6,180.4,4402.5
1/19/23 2:31,2023,1,Thursday,Winter,20.4,Rainy,96.9,7.7,49.3,No,13930.7,42.2,79.2,429.5,471.2,4587.6
1/20/23 2:31,2023,1,Friday,Winter,13.2,Rainy,91.4,7.9,12.8,No,26442.3,8.7,80.7,384.9,646.4,4352.8
1/21/23 2:31,2023,1,Saturday,Winter,31,Cloudy,77.5,29.3,107.4,No,11610.5,11.6,61,399.6,880.8,4200.4
1/22/23 2:31,2023,1,Sunday,Winter,31.8,Clear,66.8,24.6,169.2,No,27313.2,95,79.2,212,743.2,3922.2
1/23/23 2:31,2023,1,Monday,Winter,32.7,Cloudy,75.1,8.3,81.3,No,21610.5,67.6,63.5,474.7,327.5,4814.6
1/24/23 2:31,2023,1,Tuesday,Winter,19.4,Clear,95.1,5.8,156.6,No,19172.8,85.2,74,241.1,986.4,4020.1
1/25/23 2:31,2023,1,Wednesday,Winter,10.5,Clear,40,4.8,167.3,No,20994.8,64.3,81.8,453.7,678.7,2993.5
1/26/23 2:31,2023,1,Thursday,Winter,43.8,Rainy,62.8,25.1,90.9,No,17522.2,41.9,81.1,436,551.2,4860.2
1/27/23 2:31,2023,1,Friday,Winter,18.8,Cloudy,75.2,0,118.2,No,12552.2,2.5,69,105.9,803.2,4099.7
1/28/23 2:31,2023,1,Saturday,Winter,33.7,Rainy,74.3,0.7,106.8,No,25317.6,95.6,68.2,484.8,642.4,4877.9
1/29/23 2:31,2023,1,Sunday,Winter,34.7,Rainy,40.2,15.6,187.8,Yes,28558.2,7.1,73.2,498.4,739,3387.6
1/30/23 2:31,2023,1,Monday,Winter,31.4,Clear,66.9,27.7,145.1,No,29001.4,61,65.7,322.8,655.4,3958.3
1/31/23 2:31,2023,1,Tuesday,Winter,21,Rainy,83.7,27.8,185.1,No,23414.2,10.2,89.2,402.4,261,3402.9
2/1/23 2:31,2023,2,Wednesday,Winter,19.5,Cloudy,58,17.2,44,No,18206.9,28.4,70.3,470.2,589,3990.4
2/2/23 2:31,2023,2,Thursday,Winter,30.9,Rainy,83.5,27.6,62,No,19567.2,18.6,87.7,59,354.8,4517.5
2/3/23 2:31,2023,2,Friday,Winter,40.3,Rainy,48.8,20.8,14.2,No,23139.3,55.4,87.2,468.5,613.3,5015.8
2/4/23 2:31,2023,2,Saturday,Winter,43.1,Clear,95.1,39.1,100,Yes,26461.5,88.7,70.9,332.3,213,4326.3
2/5/23 2:31,2023,2,Sunday,Winter,13.7,Cloudy,62.7,6.5,174.8,No,17491.3,63.6,67.6,422.8,308.8,3308.6
2/6/23 2:31,2023,2,Monday,Winter,15.4,Rainy,67.7,24,65.4,Yes,28335.6,66.4,83.1,293.3,827.9,3140.3
2/7/23 2:31,2023,2,Tuesday,Winter,43.1,Clear,22.5,19.6,25.7,No,16485.4,90.9,66.9,288.7,464.7,4857.1
2/8/23 2:31,2023,2,Wednesday,Winter,35.8,Rainy,33.6,7.8,13.7,No,20617.2,74.9,75.6,453.9,706.4,4901.1
2/9/23 2:31,2023,2,Thursday,Winter,40.9,Cloudy,70.6,30,89.5,No,29227.2,86.6,63.3,278.4,548.1,4704.1
2/10/23 2:31,2023,2,Friday,Winter,17.1,Rainy,53.6,11,32.8,No,28764,41.6,71.6,262.3,406.6,4006.1
2/11/23 2:31,2023,2,Saturday,Winter,30.6,Rainy,60.7,15.3,69.2,Yes,23914.9,86.5,62.3,323.7,545.7,3983.3
2/12/23 2:31,2023,2,Sunday,Winter,34.5,Clear,25,15,164,No,16491.2,64.6,68.5,283.4,832.3,3857.5
2/13/23 2:31,2023,2,Monday,Winter,33.8,Rainy,86.7,9.8,76.8,No,14380.7,13.6,80,250.8,353.4,4978.1
2/14/23 2:31,2023,2,Tuesday,Winter,24.3,Clear,82.8,17.2,122,No,11602.9,3.9,89.7,131.2,479.3,4087.4
2/15/23 2:31,2023,2,Wednesday,Winter,10.5,Cloudy,34.8,18.9,100.4,No,24173.1,24.4,67.6,228.8,282.3,2994.4
2/16/23 2:31,2023,2,Thursday,Winter,30.4,Rainy,70.7,29.8,143.7,No,20069,37.8,74.2,176.9,416.1,3913.7
2/17/23 2:31,2023,2,Friday,Winter,18.9,Cloudy,85.5,30.6,31.2,No,21445.8,83.8,73.4,230.2,896.6,4029.4
2/18/23 2:31,2023,2,Saturday,Winter,25.8,Cloudy,71.3,6.3,184.1,No,19447.8,74.1,65.5,316.9,807.2,3953.3
2/19/23 2:31,2023,2,Sunday,Winter,43.5,Rainy,44.8,23.7,128.7,No,19658.9,95.5,78.3,324,436.3,4506.2
2/20/23 2:31,2023,2,Monday,Winter,24,Clear,72.5,35.8,54.2,No,21425.5,55.9,81.7,157.4,219.2,3935.3
2/21/23 2:31,2023,2,Tuesday,Winter,39.4,Cloudy,36.8,4.4,24.7,No,28285.2,74.8,64.4,88,478,5127.7
2/22/23 2:31,2023,2,Wednesday,Winter,16.6,Cloudy,45.5,18.9,29.9,No,10587.3,27.5,82.7,385,794.6,3756.5
2/23/23 2:31,2023,2,Thursday,Winter,33.5,Rainy,39.2,30,156.5,No,26032.7,68,81,287.9,139.4,3685.9
2/24/23 2:31,2023,2,Friday,Winter,44.2,Rainy,64.6,24.5,117.6,No,17810.3,70.6,65.9,248.9,770.8,4778
2/25/23 2:31,2023,2,Saturday,Winter,13.6,Rainy,28.7,4,76.2,No,24898.5,84.8,79.5,108.3,711.9,3503.7
2/26/23 2:31,2023,2,Sunday,Winter,10.3,Rainy,94.7,15.9,66.6,No,28970.5,53.6,71.8,236.6,158.2,3811
2/27/23 2:31,2023,2,Monday,Winter,25.2,Rainy,46.7,20.3,171.2,No,16125.7,64.9,80.4,418.2,672.1,3464
2/28/23 2:31,2023,2,Tuesday,Winter,13.2,Rainy,37.5,39.8,175,Yes,11791.1,20.3,74.9,311.6,368.8,2000
3/1/23 2:31,2023,3,Wednesday,Summer,36.2,Clear,59.7,7.1,116.3,No,14646,73.7,61.4,90.9,259.6,4682.8
3/2/23 2:31,2023,3,Thursday,Summer,42,Cloudy,42.2,39.3,104.9,No,14441.9,83.8,83.6,199.5,446.4,4211.6
3/3/23 2:31,2023,3,Friday,Summer,25.2,Clear,62.8,15,163.3,No,24837,59.4,76.7,490.9,284.8,3770.1
3/4/23 2:31,2023,3,Saturday,Summer,19.1,Clear,47.9,8,149.9,No,11237.2,11.6,81.7,295,842.1,3522
3/5/23 2:31,2023,3,Sunday,Summer,25.2,Rainy,30.6,16.6,80.1,No,11018.7,31.3,63.8,178.9,767.8,3834.2
3/6/23 2:31,2023,3,Monday,Summer,35.3,Cloudy,41.3,24.6,16.5,No,23872.2,47.6,81.6,461.1,982.7,4604.8
3/7/23 2:31,2023,3,Tuesday,Summer,10.3,Clear,55.1,8.5,153.7,No,21134.4,67.7,72.4,201.2,580.7,3127.3
3/8/23 2:31,2023,3,Wednesday,Summer,30.6,Rainy,22.4,11.7,33.7,No,18355.4,32,84,378.5,180.3,4353.9
3/9/23 2:31,2023,3,Thursday,Summer,31.5,Rainy,81.7,34.2,3.3,No,21507.4,84,78,116.2,431,4689.8
3/10/23 2:31,2023,3,Friday,Summer,32.3,Cloudy,69.7,40,168.7,No,24705,37.2,70.6,120.4,854.8,3670.9
3/11/23 2:31,2023,3,Saturday,Summer,18.5,Clear,68.1,12.7,115.7,No,12069.4,4.3,66.1,302.6,457.2,3771.8
3/12/23 2:31,2023,3,Sunday,Summer,35,Clear,63.7,6,178.3,No,21065.7,79.4,84.5,157.9,510.1,4375.7
3/13/23 2:31,2023,3,Monday,Summer,13.2,Clear,67.2,31.7,96.9,No,26488.3,64.4,76.8,72.2,470.8,3213.1
3/14/23 2:31,2023,3,Tuesday,Summer,17,Rainy,94.8,24,185.3,No,17248.6,80.2,89.6,466.9,311.8,3389.6
3/15/23 2:31,2023,3,Wednesday,Summer,40.7,Cloudy,20.7,4,70.8,No,25260.4,34.9,71.2,75.2,165.9,4808.1
3/16/23 2:31,2023,3,Thursday,Summer,35.9,Cloudy,23.8,37.9,144.9,No,26908.4,1.8,80.6,372.8,262.5,3549.1
3/17/23 2:31,2023,3,Friday,Summer,10.5,Clear,35.3,3.1,60.2,No,26418.6,7.4,78.7,199.8,427.5,3513.8
3/18/23 2:31,2023,3,Saturday,Summer,18.7,Rainy,33.4,25,0.2,No,23007.1,11.2,79.1,470.1,320.9,3767.1
3/19/23 2:31,2023,3,Sunday,Summer,17.5,Clear,34.5,17,75.9,No,24346.9,80.5,82.1,493.7,615.5,3501.3
3/20/23 2:31,2023,3,Monday,Summer,19.5,Cloudy,73.8,22.3,147.6,No,25753.5,30.1,64.2,200.9,652.5,3528.4
3/21/23 2:31,2023,3,Tuesday,Summer,18.7,Rainy,56.8,8.5,30,No,24674.2,99.8,76.5,316,613.1,4180.2
3/22/23 2:31,2023,3,Wednesday,Summer,12.2,Clear,99.3,27.5,101,No,19033.6,75.8,75.3,397.8,176.4,3547.6
3/23/23 2:31,2023,3,Thursday,Summer,26.1,Clear,38.2,38.4,42.5,No,13182.4,60.1,70.3,105.5,700.2,3704.6
3/24/23 2:31,2023,3,Friday,Summer,35.6,Rainy,44.9,18.3,14.9,No,16194.6,98.4,73.1,369.3,446.1,4789.6
3/25/23 2:31,2023,3,Saturday,Summer,31.2,Cloudy,98.7,20.9,123.5,No,14144.9,31.6,75.6,457.8,890.3,4513.4
3/26/23 2:31,2023,3,Sunday,Summer,33.6,Rainy,86.5,9.6,190.4,No,17228.9,16.6,69.6,130.3,573.1,4399.1
3/27/23 2:31,2023,3,Monday,Summer,12.8,Clear,57.6,35.7,62.1,No,19786.6,73.7,68.8,427.4,176.1,3193.7
3/28/23 2:31,2023,3,Tuesday,Summer,43.3,Clear,64.4,38.8,116.1,Yes,29180.9,27.8,82.1,102,108.3,3951.2
3/29/23 2:31,2023,3,Wednesday,Summer,39.3,Clear,87.5,31.5,190.7,No,29189.3,96.1,62,305.7,732.3,4259.3
3/30/23 2:31,2023,3,Thursday,Summer,38.2,Clear,58.5,21.7,130.1,No,25391.8,98.8,69.4,202.7,460.5,4409
3/31/23 2:31,2023,3,Friday,Summer,38.8,Cloudy,36.5,38.3,134.6,No,29602.8,92.6,79.6,262.3,359.2,3866.5
4/1/23 2:31,2023,4,Saturday,Summer,42.6,Cloudy,86.3,6.2,35.8,No,29960.3,94.5,66.3,185.3,502.5,5693
4/2/23 2:31,2023,4,Sunday,Summer,29,Clear,63,19.1,98.5,No,27705.1,61.6,77.2,167.2,165.2,4207.3
4/3/23 2:31,2023,4,Monday,Summer,17,Cloudy,32.2,21.5,73.4,No,11590.1,69.2,69.1,384.4,452.8,3375.8
4/4/23 2:31,2023,4,Tuesday,Summer,31.6,Cloudy,60.4,19.7,94.2,No,18520.9,9.4,85.3,150.4,383.2,4319.3
4/5/23 2:31,2023,4,Wednesday,Summer,36,Cloudy,53.1,32.1,160.2,No,20682.4,76.3,70.5,233.8,820.2,3887.8
4/6/23 2:31,2023,4,Thursday,Summer,35.8,Clear,90.1,26.8,92.1,No,12481.7,20.2,66.9,173.6,257.4,4695.8
4/7/23 2:31,2023,4,Friday,Summer,28.3,Rainy,30.1,5.1,12.6,Yes,26172.6,84,75.9,157.4,780.7,4049.2
4/8/23 2:31,2023,4,Saturday,Summer,12.4,Rainy,90,13.9,181.1,No,12973.7,96.2,64.1,332.2,550.4,3337.3
4/9/23 2:31,2023,4,Sunday,Summer,23,Rainy,61,13.6,109,No,17666.6,21.2,83.9,70.4,173.7,3943.1
4/10/23 2:31,2023,4,Monday,Summer,42.2,Clear,52.3,22.6,184.9,No,11378.2,7.8,80.4,405,972.7,4257.8
4/11/23 2:31,2023,4,Tuesday,Summer,30.5,Cloudy,33,11.7,114.5,No,20491.9,48.4,83.1,295.8,760.8,4046.8
4/12/23 2:31,2023,4,Wednesday,Summer,28.8,Cloudy,76.1,4.7,13.9,No,21940.8,79.2,72,422.8,334.1,5039.3
4/13/23 2:31,2023,4,Thursday,Summer,19.4,Clear,94.1,26.1,110.6,No,24703.5,77.1,85.1,145.9,623.6,3836.1
4/14/23 2:31,2023,4,Friday,Summer,22.9,Clear,50,34,115.1,No,16789.2,69.7,74.8,369.2,909.9,3388.5
4/15/23 2:31,2023,4,Saturday,Summer,41.3,Rainy,39.3,37.3,42.9,No,21810.6,82.1,62.8,239.3,937.7,4500.5
4/16/23 2:31,2023,4,Sunday,Summer,33.3,Rainy,64.4,38.9,94.2,No,24682.9,17.5,66.7,84.6,758,4061.1
4/17/23 2:31,2023,4,Monday,Summer,37.6,Clear,83.7,31.2,91.9,No,25240.7,65.2,81.3,388.6,754.9,4630.5
4/18/23 2:31,2023,4,Tuesday,Summer,25.9,Rainy,20.3,5.6,124.6,No,16032.8,60.6,86.9,393,349.6,3763.5
4/19/23 2:31,2023,4,Wednesday,Summer,32.1,Cloudy,70.5,34.1,51.9,No,11354.1,15.3,62.9,171.9,990.8,4365.9
4/20/23 2:31,2023,4,Thursday,Summer,18.7,Clear,67.7,16,116.3,No,10752.4,41.4,85.9,462.2,319.1,3710.2
4/21/23 2:31,2023,4,Friday,Summer,34.7,Clear,45.5,29.2,48.2,No,25361.2,85.3,84,393.8,180.5,4364.2
4/22/23 2:31,2023,4,Saturday,Summer,25,Cloudy,56.1,21.3,89.3,No,17708.8,97.2,70.7,188,979.6,3938
4/23/23 2:31,2023,4,Sunday,Summer,25.5,Cloudy,39.8,33.1,24.5,No,12678.9,66.5,80.7,157.6,237.6,3886.4
4/24/23 2:31,2023,4,Monday,Summer,32.7,Cloudy,83.2,17,7.5,No,13689.8,92.2,65.6,248,569.5,5090.5
4/25/23 2:31,2023,4,Tuesday,Summer,42.8,Rainy,70.8,2.5,64.1,No,25323,13.2,84.4,181.8,521.4,5476.1
4/26/23 2:31,2023,4,Wednesday,Summer,12.2,Clear,62.6,22.3,54.9,Yes,21978,97.5,79.7,147.7,863.4,3018.1
4/27/23 2:31,2023,4,Thursday,Summer,38.9,Rainy,51.4,6.9,81.4,No,20028.1,3.4,73.2,229.6,457,4913.4
4/28/23 2:31,2023,4,Friday,Summer,20.2,Cloudy,43.3,38.6,192.4,No,22460.2,52.7,85.9,61.6,552,2710.4
4/29/23 2:31,2023,4,Saturday,Summer,25.5,Rainy,85.8,21.1,104.4,Yes,12750,29.1,64.2,230.6,139.4,3691.2
4/30/23 2:31,2023,4,Sunday,Summer,10.8,Cloudy,56.1,22.1,110.6,No,16380.8,81.4,85.4,149.7,287.1,3103.5
5/1/23 2:31,2023,5,Monday,Summer,20.5,Rainy,60.1,36.3,188.3,No,17481.3,21.8,60.7,169,849.7,2960.6
5/2/23 2:31,2023,5,Tuesday,Summer,27.6,Rainy,61.7,25,184.2,No,16290,1.2,82.6,87.1,530.5,3575.5
5/3/23 2:31,2023,5,Wednesday,Summer,12,Cloudy,55.9,12.1,176.8,No,27288.3,41.5,77.2,315,307.8,3030.7
5/4/23 2:31,2023,5,Thursday,Summer,27.2,Rainy,40.5,11.8,19.6,No,21628.4,6.4,80.9,262.4,432,4429.4
5/5/23 2:31,2023,5,Friday,Summer,42.4,Clear,29.6,20.1,126.9,No,24586.4,29,72.4,387.8,356.6,4383.2
5/6/23 2:31,2023,5,Saturday,Summer,13.7,Rainy,27.9,34.7,161.6,No,14734.1,64.4,85.9,494.2,600.6,2461.9
5/7/23 2:31,2023,5,Sunday,Summer,36.8,Rainy,80.6,31.8,167.1,No,15281.5,29.5,69.4,103.8,146.3,4172.4
5/8/23 2:31,2023,5,Monday,Summer,24.3,Clear,37.9,38.5,115.6,No,14506.7,24.6,68.2,172.6,302.5,3247.6
5/9/23 2:31,2023,5,Tuesday,Summer,32.9,Cloudy,24.5,2.9,3.5,No,23759.6,15.5,69.1,357.1,419.5,4816.1
5/10/23 2:31,2023,5,Wednesday,Summer,19.1,Clear,83.8,10.7,194.7,No,16980.8,13.5,83.2,156.8,935.4,3605.1
5/11/23 2:31,2023,5,Thursday,Summer,15.6,Rainy,32.3,3.2,94.4,No,18101.7,52.6,74.9,63.6,661,3566
5/12/23 2:31,2023,5,Friday,Summer,15.6,Cloudy,70,30,78.7,No,24182.4,68.2,76.1,99.4,553.8,3486.5
5/13/23 2:31,2023,5,Saturday,Summer,12.5,Rainy,47.1,5.6,79,No,29436,45.3,84.9,245.1,271.7,3586.7
5/14/23 2:31,2023,5,Sunday,Summer,16.5,Rainy,30.1,4,84.8,Yes,13237.5,12.4,85,243.9,602.1,3122
5/15/23 2:31,2023,5,Monday,Summer,33.2,Clear,53.2,22.5,48.4,No,11253.5,64.8,64.9,487.5,936.1,4502.5
5/16/23 2:31,2023,5,Tuesday,Summer,40.9,Clear,21.2,16.5,65.5,No,13896.9,55.7,76.5,259.7,609.7,4598.3
5/17/23 2:31,2023,5,Wednesday,Summer,38.5,Cloudy,87.3,28.6,197.1,No,24699.2,38.1,63.8,355.1,248.3,4240.1
5/18/23 2:31,2023,5,Thursday,Summer,34,Cloudy,61.1,19.5,73.6,No,13892.5,33,86.1,271.5,997.4,4552
5/19/23 2:31,2023,5,Friday,Summer,13.9,Cloudy,31.1,17,105.3,No,21687,18.3,85.1,171.5,549,3137.6
5/20/23 2:31,2023,5,Saturday,Summer,20.1,Rainy,39,17,169.7,No,21806.3,14.6,85.5,97.5,387.6,3207
5/21/23 2:31,2023,5,Sunday,Summer,20.8,Clear,55.8,34.9,105.5,No,15888.5,33.9,81.1,436.6,553,3375.6
5/22/23 2:31,2023,5,Monday,Summer,18.7,Clear,35.1,15.8,64.9,No,11374.5,4.2,74,118.7,337.3,3647.9
5/23/23 2:31,2023,5,Tuesday,Summer,28,Clear,41.5,13.3,104.8,No,17984,43.7,72.1,93.6,127.3,4025.7
5/24/23 2:31,2023,5,Wednesday,Summer,28.7,Cloudy,62.8,13.5,22.8,No,13735.7,60.2,71.9,146.2,900.6,4679.8
5/25/23 2:31,2023,5,Thursday,Summer,22.5,Clear,86.6,7.9,26,No,13689.5,94.2,62,51.1,486,4703.4
5/26/23 2:31,2023,5,Friday,Summer,22.4,Clear,52.1,34.4,138.8,No,20451.8,62.6,88.5,82.4,777.6,3257.9
5/27/23 2:31,2023,5,Saturday,Summer,39,Clear,77.4,5.9,183.5,No,23462.4,62.4,73.5,335.8,974.1,4688.8
5/28/23 2:31,2023,5,Sunday,Summer,37.6,Cloudy,90.1,36.3,145.1,No,11508.3,37.4,87.9,159.6,669.3,4330
5/29/23 2:31,2023,5,Monday,Summer,20.8,Clear,37.3,11.3,14.9,No,21566.4,13.3,86.4,202.3,722.5,4110.3
5/30/23 2:31,2023,5,Tuesday,Summer,42,Cloudy,84.6,36,80.6,No,14924,44.7,84.9,425.9,948.9,4822.4
5/31/23 2:31,2023,5,Wednesday,Summer,43.3,Clear,80.6,31.6,0.5,No,23466,59.9,77.6,397.8,564.9,5338.1
6/1/23 2:31,2023,6,Thursday,Monsoon,21.4,Clear,48.6,23.3,102.2,No,26204.3,72.4,63,271.5,387.9,3580.6
6/2/23 2:31,2023,6,Friday,Monsoon,22.4,Clear,99.2,26.8,38.6,Yes,26140.3,82.6,69.7,325.8,929.2,3883.1
6/3/23 2:31,2023,6,Saturday,Monsoon,27.7,Cloudy,41,13,173.6,No,17397.2,25.6,78.1,88.6,162.1,3666.1
6/4/23 2:31,2023,6,Sunday,Monsoon,42.9,Cloudy,40.4,23,20.9,No,21345.4,24.1,60.4,392.7,293.1,4987.1
6/5/23 2:31,2023,6,Monday,Monsoon,40.7,Clear,81.8,11.7,0.3,No,25873.9,56.5,61.3,282.3,407.1,5616
6/6/23 2:31,2023,6,Tuesday,Monsoon,13.6,Rainy,54.8,16.1,90.2,No,11216.2,56.6,80.3,306.9,803.9,3454.3
6/7/23 2:31,2023,6,Wednesday,Monsoon,23.7,Cloudy,46.5,30.6,31.1,No,22112.5,21.8,86.6,349.5,913.5,3884.8
6/8/23 2:31,2023,6,Thursday,Monsoon,29.4,Cloudy,34.3,9.8,147.6,No,26730.4,58.7,85.7,275.1,506.6,3878.2
6/9/23 2:31,2023,6,Friday,Monsoon,27.6,Clear,81.2,33.6,184,No,17447.1,34.6,65,284.8,357.5,3601.7
6/10/23 2:31,2023,6,Saturday,Monsoon,16.8,Rainy,82.9,15,8.4,No,19108.2,63.9,87.3,274.8,417.9,4325.7
